Image URL;Artiker Number;Title;Manufacturer;URL;Shipping Cost;Price;Stock;Condition;RAM;GPU;Processor;SSD vs HDD;Screen Size;Screen Resolution;Product Weight;Supplier;Positive Feedback
https://i.ebayimg.com/thumbs/images/g/a0wAAOSwqvljWjfc/s-l300.jpg;144784556143;"Lenovo IdeaPad 3 11 Chromebook 11.6"" Laptop, 11.6"" HD 4GB LPDDR4 RAM, 64GB";HP;https://www.ebay.com/itm/144784556143?epid=24039053277&hash=item21b5d5006f%3Ag%3Aa0wAAOSwqvljWjfc&amdata=enc%3AAQAIAAAA4J4HFxi%2FBWxE3tQ%2Frx5o10N88d%2BwvmK%2FYPhdJ3T2XtjoaEM68VUSYkEhKzsV%2BSCqdbBm1hP5Pikhr%2BIXrsavQo5TBrBrIwIlFDVUgK1NnqQMAoK5PtA51XdYGqm8VwqJZJ78QSRQiNV0tE5UvXok%2FGw0dFQEEbz7QJsGDmEs93jYDznR4Ve%2Fq%2F0oG5Bfg0%2FHCaJ6ckrjhsm3YDH%2FYbj7uLdAj3WwndoQVojx5DMg5SftBTYTRR0am9nTqoUMdI4yol1NV9hXdiNWmh1dqGGC3oF8KT9jHPPqSfBsQQ1ujKOq%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;144784556143;US $190.00;Stok tidak ada;NewNew;4 GB;Intel UHD Graphics 600;Intel Celeron N;64 GB | 64 GB;11.6 in;1366 x 768;;glen_adams;
https://i.ebayimg.com/thumbs/images/g/1FwAAOSwjtRkob2Q/s-l300.jpg;394716863299;NEW Asus Chromebook 15.6 Laptop Intel Celeron 4 GB Ram 64GB eMMC, Mineral Grey;Lenovo;https://www.ebay.com/itm/394716863299?hash=item5be6f55b43%3Ag%3A1FwAAOSwjtRkob2Q&amdata=enc%3AAQAIAAAA4CJu5M1yfBwnu6KylMNf%2F7IW2rk8C1ksON%2FBV3ogEebVPYhAMQnktaRcIuBY4uB%2F%2F4%2BNRPgP9wQY77MInUaY%2FIRWzsQ%2BV2Hq05Mfwvrqe1vQEZKCZrY%2FHX6u%2BeDQ28l9ctQWwjQezBN26e4EDsi3keu3db5E4DJAWvFvwHSSsGe5sxbbdMea1zc1Jdhnzd1BHlo%2FnlvGDpQl%2BqvygDapHF2Qukh23We2NLg8LkFfHxE1eMqN552AzYpA0SOn0bt%2FZ8l2Gy3AqZQdsu%2FGMulZtfVL0kAZMOOWAzXH2ONmQC7t%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;394716863299;US $205.00;Stok tidak ada;NewNew;4 GB;;Intel Celeron N;64 GB | 64 GB;15.6 in;;;sanloogo-0;Contact seller
https://i.ebayimg.com/thumbs/images/g/mXsAAOSwtEFkp5FT/s-l300.jpg;314695067143;Newest  Touchscreen 11.6 HD 2-in-1 Convertible Laptop in Blue Intel N4020 4GB;ASUS;https://www.ebay.com/itm/314695067143?hash=item494549a607%3Ag%3AmXsAAOSwtEFkp5FT&amdata=enc%3AAQAIAAAA4CQf6rECrJbpVB0dzecngfdmGcm4XWo8MYm%2BQR7jrF8lhBS%2BS%2FJQm0reV%2FxTGAegtv%2FHhoVCoxUHvKzcEgCr1n6kgDZr8jM91I3Dc1u9O9A9scSno5hNP%2BhOCY%2FMTS3vjVzIclTEmcXhqw10rvn1EQK7Qhju%2FYA%2FuQ616MnvwWU7UDvQbN%2BrprXWPHUGKbe54pxPytJ%2Flt0qKwV0PbsSdJkOE%2Bhe2kaWt3DBTPCvrV%2Fw5T%2By2r6MYI0fK2WDOrA9%2Fi9BGfG8lz%2FzzZHYeghRxir0TbKusZ35EaBiqDngFqdU%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;US $29.27;US $205.41;Stok tidak ada;NewNew;;;1.1 GHz celeron_n4020; | ;11.6 Inches;;;mocor-42;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/DvoAAOSwadxkj8zv/s-l300.jpg;354858963167;Newest  Touchscreen 11.6 HD 2-in-1 Convertible Laptop in Blue Intel N4020 4GB;"Does Not Apply; Does Not Apply";https://www.ebay.com/itm/354858963167?hash=item529f3e10df%3Ag%3ADvoAAOSwadxkj8zv&amdata=enc%3AAQAIAAAA4FFx0JlUcIbk9OSLM8RHt%2F5Q%2BPl2Gk19rgY4YvvuiU2szCueiNUN1Wdk9drUWAHD%2BFCYDXb3jju7G6YVbCAzxEDqwz1UBgtzJI3Qhwz4mUbD4MCkbjL8P6heLkUuKc9ijySvm4L5Npsn%2FW6d8fl6MbJZ4kw3A%2BNvvz%2FvDqzwxhEOeU2ziyR5HNiBGZp6lFXOsX3JetgIumH3%2Fe%2FrZQCfIoX8tyO7Q7FtqzJ2kaVLwpwHjkzCDKnvsitQ%2BL%2Fveyn5pivRPiPiEMkIwfm7TWxdyDvhKyR%2BcSho102kekYfDzjN%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;US $29.27;US $205.41;Stok tidak ada;NewNew;;;1.1 GHz celeron_n4020; | ;11.6 Inches;;;tomer-549;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/gAEAAOSwLedkzGdh/s-l300.jpg;394789157804;"ASUS CX1500CNA Chromebook15.6""HD Laptop,Intel Celeron N3350Processor,4GBRAM,64GB";"Does Not Apply; Does Not Apply";https://www.ebay.com/itm/394789157804?hash=item5beb447bac%3Ag%3AgAEAAOSwLedkzGdh&amdata=enc%3AAQAIAAAAwAqwWMN7gpPSHdPg%2Bcp3NUNG%2BzwWHEa3TAsu39oHIvANgjF8%2F3%2BFvLu469zNa1UZr7QVf3GdBaaXyIXTK1i7c2A%2FQVBdRQWr24fXSlUKxKv8%2FSXFmMAKcN%2B%2BLt61bR1oE0buCHEHoDJ%2BmOv4%2Fe8648ktwNr%2BTEg7KanqoW0JR32aSL2HoxfxAMKT%2BqRShbZrpADfjFXh%2FSlDmf3CFDCP2WZDRsNewpssxhFaF1S%2BneEnI%2FcbB2kYpAA2hF5aR6h0Og%3D%3D%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;394789157804;US $205.48;Stok tidak ada;NewNew;;;Does not apply; | ;Does not apply;;;emfa3640;95.7% positive feedback
https://i.ebayimg.com/thumbs/images/g/rqIAAOSwTJRiMh3A/s-l300.jpg;203859740527;"Lenovo ThinkPad Yoga 11e Touchscreen Laptop/Tablet 11"", Intel Core i3, 8GB RAM,";ASUS;https://www.ebay.com/itm/203859740527?hash=item2f76fcc76f%3Ag%3ArqIAAOSwTJRiMh3A&amdata=enc%3AAQAIAAAA4CHFR4QSArg05CoAvTNILKgy3L%2B%2FEKGYD7v2F9PLwtI9FZcfAqCfh7Nrfgwh1Xtxio%2FCJUQ3JDd7KOGsBdb4BQw4QtZPKTkhpo3eWHXbFuTU2KfeL%2BISNoMwbW%2F2wSs0Jwrnhre%2Fov4k%2B5A%2BwlDdjWyZZc3kDdIoC8wrGQwbf%2FyAExQYGdJgGb2ZSyAsXv6XIri%2Fh2lICnmVvc5nTA7wFaCAL3S4Ujj6I99SZUL0J1vs31xTch8H61i32nvCyUWMW8%2BcGaj35CCd7A1sJ7XUZtrZVdgiZZ2xfyIiZarba0FC%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;203859740527;C $275.00;Limited quantity available / 5 sold;Excellent - RefurbishedExcellent - Refurbished;;;Intel Core i3 6th Gen.;128 GB | 128 GB;11 in;;;refurbit_ca;98.1% positive feedback
https://i.ebayimg.com/thumbs/images/g/blEAAOSw~2pkWlHL/s-l300.jpg;225570616168;HP 14 Series Touchscreen Laptop Intel Celeron N4020 4GB RAM 64GB eMMC Snowflake;Lenovo;https://www.ebay.com/itm/225570616168?epid=4049596201&hash=item34850e7368%3Ag%3AblEAAOSw%7E2pkWlHL&amdata=enc%3AAQAIAAAA4DhcoME53s53dlRtQORpMmu%2FMv769SMgzHfaQn9ZI1P1mHXUyMQAZxxt5JqN5hUbBavl99FL5uM7pEmsNtqalAsFCyZJRz736X46VGiJp8D0F3j2TjyJJy6xa5ErDK9xABOlyOH8nDSMwVEreRQM%2BpSBdloE6m2zNNxo8CTb34pXv1LNp1sBiKeb8dYv%2FLHtXM39bhLhHOKtUCchgUShiIvPPrXOPtQGPYdWpVl2RSeokqTU5gqnpTu35Ujs2mDZS5xEn1y3IvtleoK9U7Leqmjfs%2BwHU9p6X%2BNXCVxUy4mu%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;225570616168;US $205.88;Stok tidak ada;NewNew;4 GB;Intel UHD Graphics;Intel Celeron N;64 GB | 64 GB;14 in;1366 x 768;;bluemooseparts;99.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/3gIAAOSwHyVkhDVH/s-l300.jpg;175765597282;Newest  Touchscreen 11.6 HD 2-in-1 Convertible Laptop in Blue Intel N4020 4GB;HP;https://www.ebay.com/itm/175765597282?hash=item28ec722c62%3Ag%3A3gIAAOSwHyVkhDVH&amdata=enc%3AAQAIAAAAwCxAsKDoAufyg4W2iEQQacYo3BPuHWn7br8gJq6bZBqgPBx5XbpwLMsioUW1hNXqehRv02XKIOz6zIQ%2BzQ28CU2H61ow1thq8LK75Jgl%2FD10jIdGmYNdAm4jGj0tFhW1pgfbU12ETNAQlLPG7D5vwt0C9CTdkosUWryWbVOSzxE%2BseAtlPWrkjfIFHzuOACgscvBa62d8wicstanL3ZpEFbeWcqZ3NY4V5nKNUmTrDEHGfW3%2BgrjRxrZbs8fqMhFjg%3D%3D%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;175765597282;US $207.25;Stok tidak ada;NewNew;;;1.1 GHz celeron_n4020; | ;11.6 Inches;;;hayden--fraser;98.6% positive feedback
https://i.ebayimg.com/thumbs/images/g/fYMAAOSwNjNkibq~/s-l300.jpg;394679283228;14 Inch Laptop 4.2 Laptop 8GB RAM Portable Laptop 1920X1200 For Win 11;"Does Not Apply; Does Not Apply";https://www.ebay.com/itm/394679283228?hash=item5be4b7ee1c%3Ag%3AfYMAAOSwNjNkibq%7E&amdata=enc%3AAQAIAAAA4GQ1UMnRTtSOpCH4C%2BSA%2F7sOB%2BosIx0vj%2FtPUM8CyHIOi%2F3bzifb0ocA5iFdUQqNLASYSLj5FGr4pxbqGKp7FZZBw1qHz5NZQ5WixTAL%2BliGOn60D9FF5LcyA2x1Cy%2FMlaPz8oh%2Fz7AcvCWk7rja%2FcYsBlgV2TiG07AJPHzMEy09yBm5SWWsfzKiHr%2FC464qZjpavPVVE6yG3TQHzLDbfentrERooonKbuVZr5Z3A3205z5HEZhUui08165ZT0LS2plY37z4oLXCvVrAzk8g5cv%2Br26RSDbLqyGWKbPokYF5%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;394679283228;US $207.31/ea;4 available;NewNew;;;As the description shows; | ;As the description shows;;;zhangyixin86;98.6% positive feedback
https://i.ebayimg.com/thumbs/images/g/PcEAAOSw-spi6-R9/s-l300.jpg;134190567919;"SAMSUNG 11.6"" 720p Chromebooks Laptop, Intel Celeron N4020, 4 GB RAM, 32 GB SSD,";Unbranded;https://www.ebay.com/itm/134190567919?hash=item1f3e6191ef%3Ag%3APcEAAOSw-spi6-R9&amdata=enc%3AAQAIAAAAwIrqH2ZPO2PQ0xlq%2FSTI1kbLShYHxeQhxfNrzu3M5DiyBE1wCLPe9Zqe2mtDKsnZt9W3AroJTIhxsHLXn3iMF1n5m0JROjVePpqfCJrNImBaCbO72TJSqnC5gZkly7rbYnCTj2luV0WTV43WqihVzZ8HODm4CT6GDB1TaP%2Fhd72Dy1wBaHy6%2F9o2Fk6YZAEqJGTz3rd2h0ZNMjuv6XzuB369ivy1vSALzj34%2F4CcEHIiPAPITXTD6y%2B3byA%2FbSFy2g%3D%3D%7Ctkp%3ABk9SR8qnnvq4Yg&LH_ItemCondition=1000%7C2010;134190567919;US $208.00;Stok tidak ada;NewNew;4 GB;;Intel Celeron N;32 GB | 32 GB;11.6 in;;;geoho-5119;Contact seller
https://i.ebayimg.com/thumbs/images/g/yp0AAOSwsidhpYTn/s-l300.jpg;334236891171;"NEW Samsung Chromebook 4+ Plus 15.6"" HD Laptop Intel Dual 2.6 64GB SSD 4GB RAM";Samsung;https://www.ebay.com/itm/334236891171?epid=15038869058&hash=item4dd2123823%3Ag%3Ayp0AAOSwsidhpYTn&amdata=enc%3AAQAIAAAA4CcDIBTVIMGcx6RP4oXMEkAWR32CrbBn%2Fc4MWN%2B9%2BO3QgpVgtcJT3YYssvqJBfFzWI92vlBuIqqT9krBEJbejavMXjOmi%2BZHDLddzA3LKrInZdr3O9b5zXDEF24YcXai5SPjMSCCoArVcIzGIT1ewrteuBArWorCOhC0Jx259aFbh7YP2NZf6M%2BIlgZ%2F2PHAM%2BD5Z3InFQp5oM%2Fr8MJKgUVxdjBDkWT8qPyPsRQInFoE2%2FA88RmzrpYmC%2Fctm5W%2Fk%2Fqj4TC9n0LsHjUA%2BQDP89MJsfqNM%2BREojdeC4O59dE2%7Ctkp%3ABk9SR8ynnvq4Yg&LH_ItemCondition=1000%7C2010;US $68.06;US $188.95;2 available / 3 sold;NewNew;4 GB;Intel HD Graphics 515;Intel Celeron N;64 GB | 64 GB;15.6 in;1920 x 1080;4.99lbs.;kellenb3;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/fUwAAOSwJc5kbvwR/s-l300.jpg;115814692122;"Lenovo IdeaPad 1i 15.6"" Laptop Pentium Silver Intel N6000 128gb Emmc 4gb Ram";Samsung;https://www.ebay.com/itm/115814692122?hash=item1af717f51a%3Ag%3AfUwAAOSwJc5kbvwR&amdata=enc%3AAQAIAAAAwMg87DDX%2BJz%2B7SrCBi2SbavfWWC0JdOTFowBL0g7lmZABTz0ybGK22tAt71S%2B7XqyhvwknhuVMvAKVCT6pE0yTXulmiomZi6VKqop7JSbRdn05Bve8qy5H3hS6IYhUwXvhhzqTGx%2FqItTKpI1iBLWrU7LKQI4HZ14xI%2FNNywMxKS8c6Cf%2BOOjorwppbTVr3TNoGFHIeUXF8Of0Usn3%2BnyYgLTCY0a7To7uJFxQ%2FoQkc6iOS40eWoqOoTj5fw6STVaQ%3D%3D%7Ctkp%3ABk9SR8ynnvq4Yg&LH_ItemCondition=1000%7C2010;115814692122;C $269.99;3 available;NewNew;4 GB;;Intel Pentium Silver N5030;128 GB | 128 GB;15.6 in;;;rhay2564;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/zvEAAOSwJ7Bjxag2/s-l300.jpg;195560495030;"Gateway Notebook 11.6"" Touchscreen 2-In-1s Laptop Intel Celeron N4020 4GB RAM";Lenovo;https://www.ebay.com/itm/195560495030?epid=3047737391&hash=item2d885057b6%3Ag%3AzvEAAOSwJ7Bjxag2&amdata=enc%3AAQAIAAAAwCB2HshOZin2A%2F2YM%2FmwzQhPvDOtAwuktbvJTV9bibQEdOiIdAvx%2FAw7%2FCZWGbbOx8igJjL9Xj8VZo%2FciFFSrqzEhAaAcrQ8WC23pGsDe9MrpmXVVnHJVIR0m7Y8tIX3Zy01Xslbmhv%2BwIpdR2uDTLB6M9h%2BAjPjbmgtfrNd0Ybwu3FJxHeqTtpnqcCsXFOKNlstq68%2FeZgVcPpL%2B36g2IWenr4AIKz7GV91KZ53vaksc69cxGWM7YygYIp7PvcWXg%3D%3D%7Ctkp%3ABk9SR8ynnvq4Yg&LH_ItemCondition=1000%7C2010;US $37.65;US $209.65;2 available;NewNew;4 GB;Intel HD Graphics;Intel Celeron; | ;11.6 in;1366 x 768;2.6 lbs;medexso_78;80% positive feedback
